,EVENT_DATE_YEAR,EVENT_DATE,LAT,LONG,SPCSNO,LATIN_NAME
29581,2015,2015-03-03,52.787135,1.0250788,1.0,Salmo trutta
29583,2015,2015-03-03,52.787135,1.0250788,9.0,Gasterosteus aculeatus
29584,2015,2015-03-03,52.787135,1.0250788,160.0,Phoxinus phoxinus
29587,2009,2009-03-02,52.809676,1.0118185,48.0,Phoxinus phoxinus
29589,2009,2009-03-02,52.809676,1.0118185,1.0,Gasterosteus aculeatus
29590,2015,2015-03-03,52.809367,1.0123166,1.0,Salmo trutta
29592,2015,2015-03-03,52.809367,1.0123166,2.0,Phoxinus phoxinus
29593,2015,2015-03-03,52.809367,1.0123166,1.0,Gasterosteus aculeatus
29596,2009,2009-03-03,52.897547,0.63311729,,Cyprinus carpio
29597,2009,2009-03-03,52.897547,0.63311729,,Carassius carassius
29598,2009,2009-03-03,52.897547,0.63311729,,Perca fluviatilis
29599,2009,2009-03-03,52.897547,0.63311729,,Esox lucius
29600,2009,2009-03-03,52.897547,0.63311729,,Rutilus rutilus
29601,2009,2009-03-03,52.897547,0.63311729,,Scardinius erythrophthalmus
29602,2009,2009-03-09,52.827487,0.74437665,,Pungitius pungitius
29603,2009,2009-03-09,52.827487,0.74437665,,Gasterosteus aculeatus
29606,2009,2009-03-09,52.827487,0.74437665,,Anguilla anguilla
29607,2009,2009-03-09,52.827487,0.74437665,,Salmo trutta
29610,2013,2013-03-21,52.827487,0.74437665,4.0,Gasterosteus aculeatus
29611,2013,2013-03-21,52.827487,0.74437665,3.0,Salmo trutta
29612,2013,2013-03-21,52.827487,0.74437665,1.0,Pungitius pungitius
29615,2014,2014-02-26,52.827177,0.74417895,8.0,Salmo trutta
29616,2014,2014-02-26,52.827177,0.74417895,11.0,Gasterosteus aculeatus
29617,2014,2014-02-26,52.827177,0.74417895,3.0,Pungitius pungitius
29622,2015,2015-03-11,52.827177,0.74417895,1.0,Salmo trutta
29625,2015,2015-03-11,52.827177,0.74417895,76.0,Gasterosteus aculeatus
29626,2015,2015-03-11,52.827177,0.74417895,34.0,Pungitius pungitius
29630,2008,2008-02-25,52.716753,1.6206288,,Esox lucius
29631,2008,2008-02-25,52.716753,1.6206288,,Rutilus rutilus
29632,2008,2008-02-25,52.716753,1.6206288,,Scardinius erythrophthalmus
29633,2009,2009-04-27,51.774931,0.028747026,74.0,Alburnus alburnus
29637,2009,2009-04-27,51.774931,0.028747026,16.0,Gobio gobio
29638,2009,2009-04-27,51.774931,0.028747026,5.0,Perca fluviatilis
29639,2009,2009-04-27,51.774931,0.028747026,2.0,Esox lucius
29640,2009,2009-04-27,51.774931,0.028747026,203.0,Rutilus rutilus
29643,2009,2009-04-14,51.697885,-0.013396261,,Perca fluviatilis
29644,2009,2009-04-14,51.697885,-0.013396261,,Esox lucius
29645,2009,2009-04-14,51.697885,-0.013396261,,Rutilus rutilus
29647,2009,2009-04-14,51.697885,-0.013396261,,Tinca tinca
29648,2009,2009-04-14,51.697885,-0.013396261,,Cyprinus carpio
29649,2009,2009-04-14,51.697885,-0.013396261,,Alburnus alburnus
29651,2009,2009-04-14,51.697885,-0.013396261,,Anguilla anguilla
29654,2009,2009-04-16,51.719292,-0.0083609071,,Cyprinus carpio
29655,2009,2009-04-16,51.719292,-0.0083609071,,Anguilla anguilla
29656,2009,2009-04-16,51.719292,-0.0083609071,,Perca fluviatilis
29657,2009,2009-04-16,51.719292,-0.0083609071,,Esox lucius
29658,2009,2009-04-16,51.719292,-0.0083609071,,Rutilus rutilus
29659,2009,2009-04-16,51.719292,-0.0083609071,,Tinca tinca
29662,2009,2009-04-16,51.719292,-0.0083609071,,Gasterosteus aculeatus
29665,2009,2009-04-29,51.796104,0.13508735,58.0,Gobio gobio
29666,2009,2009-04-29,51.796104,0.13508735,2.0,Esox lucius
29668,2009,2009-04-29,51.796104,0.13508735,,Phoxinus phoxinus
29669,2009,2009-04-29,51.816946,0.15790918,141.0,Rutilus rutilus
29670,2009,2009-04-29,51.816946,0.15790918,7.0,Perca fluviatilis
29671,2009,2009-04-29,51.816946,0.15790918,2.0,Esox lucius
29672,2009,2009-04-29,51.816946,0.15790918,2.0,Gobio gobio
29675,2009,2009-04-29,51.816946,0.15790918,1.0,Alburnus alburnus
29677,2009,2009-04-29,51.816946,0.15790918,,Phoxinus phoxinus
29680,2009,2009-04-30,51.783656,0.086683018,56.0,Alburnus alburnus
29683,2009,2009-04-30,51.783656,0.086683018,132.0,Gobio gobio
29684,2009,2009-04-30,51.783656,0.086683018,4.0,Perca fluviatilis
29685,2009,2009-04-30,51.783656,0.086683018,4.0,Esox lucius
29686,2009,2009-04-30,51.783656,0.086683018,90.0,Rutilus rutilus
29687,2009,2009-04-30,51.783656,0.086683018,,Gasterosteus aculeatus
29689,2009,2009-04-30,51.783656,0.086683018,,Phoxinus phoxinus
29690,2009,2009-02-27,52.882251,1.065772,100.0,Anguilla anguilla
29692,2009,2009-02-27,52.882251,1.065772,27.0,Gasterosteus aculeatus
29693,2009,2009-02-27,52.882251,1.065772,57.0,Salmo trutta
29694,2009,2009-02-27,52.882251,1.065772,3.0,Esox lucius
29696,2009,2009-06-03,52.882251,1.065772,112.0,Anguilla anguilla
29698,2009,2009-06-03,52.882251,1.065772,66.0,Gasterosteus aculeatus
29699,2009,2009-06-03,52.882251,1.065772,63.0,Salmo trutta
29701,2010,2010-06-24,52.882251,1.065772,47.0,Anguilla anguilla
29703,2010,2010-06-24,52.882251,1.065772,60.0,Gasterosteus aculeatus
29704,2010,2010-06-24,52.882251,1.065772,63.0,Salmo trutta
29706,2011,2011-05-18,52.882251,1.065772,38.0,Salmo trutta
29707,2011,2011-05-18,52.882251,1.065772,4.0,Esox lucius
29708,2011,2011-05-18,52.882251,1.065772,36.0,Gasterosteus aculeatus
29710,2011,2011-05-18,52.882251,1.065772,23.0,Anguilla anguilla
29712,2012,2012-05-24,52.882251,1.065772,23.0,Salmo trutta
29713,2012,2012-05-24,52.882251,1.065772,1.0,Esox lucius
29714,2012,2012-05-24,52.882251,1.065772,92.0,Gasterosteus aculeatus
29717,2012,2012-05-24,52.882251,1.065772,28.0,Anguilla anguilla
29718,2013,2013-06-06,52.883373,1.0641267,51.0,Salmo trutta
29721,2013,2013-06-06,52.883373,1.0641267,185.0,Gasterosteus aculeatus
29722,2013,2013-06-06,52.883373,1.0641267,39.0,Anguilla anguilla
29723,2014,2014-06-03,52.883373,1.0641267,107.0,Salmo trutta
29724,2014,2014-06-03,52.883373,1.0641267,44.0,Anguilla anguilla
29726,2014,2014-06-03,52.883373,1.0641267,3.0,Esox lucius
29728,2014,2014-06-03,52.883373,1.0641267,17.0,Gasterosteus aculeatus
29729,2014,2014-06-03,52.883373,1.0641267,1.0,Tinca tinca
29730,2015,2015-05-06,52.882346,1.0655854,16.0,Salmo trutta
29731,2015,2015-05-06,52.882346,1.0655854,533.0,Gasterosteus aculeatus
29734,2015,2015-05-06,52.882346,1.0655854,10.0,Anguilla anguilla
29736,2017,2017-06-22,52.882346,1.0655854,36.0,Salmo trutta
29739,2017,2017-06-22,52.882346,1.0655854,2.0,Perca fluviatilis
29740,2017,2017-06-22,52.882346,1.0655854,3.0,Esox lucius
29741,2017,2017-06-22,52.882346,1.0655854,12.0,Gasterosteus aculeatus
29742,2017,2017-06-22,52.882346,1.0655854,3.0,Anguilla anguilla
29744,2019,2019-04-29,52.882346,1.0655854,98.0,Gasterosteus aculeatus
29745,2019,2019-04-29,52.882346,1.0655854,31.0,Salmo trutta
29747,2019,2019-04-29,52.882346,1.0655854,17.0,Anguilla anguilla
29749,2021,2021-07-29,52.882251,1.065772,74.0,Salmo trutta
29750,2021,2021-07-29,52.882251,1.065772,8.0,Esox lucius
29751,2021,2021-07-29,52.882251,1.065772,2.0,Gasterosteus aculeatus
29753,2021,2021-07-29,52.882251,1.065772,1.0,Perca fluviatilis
29754,2021,2021-07-29,52.882251,1.065772,3.0,Anguilla anguilla
29757,2023,2023-05-17,52.882346,1.0655854,25.0,Gasterosteus aculeatus
29758,2023,2023-05-17,52.882346,1.0655854,22.0,Salmo trutta
29760,2023,2023-05-17,52.882346,1.0655854,6.0,Anguilla anguilla
29763,2008,2008-01-29,52.286259,0.40219839,,Gasterosteus aculeatus
29765,2012,2012-05-23,52.28635,0.40214466,,Pungitius pungitius
29766,2012,2012-05-23,52.28635,0.40214466,,Gasterosteus aculeatus
29770,2014,2014-03-14,52.286349,0.40215931,1.0,Pungitius pungitius
29771,2014,2014-03-14,52.286349,0.40215931,8.0,Gasterosteus aculeatus
29774,2008,2008-01-29,52.295056,0.39585487,,Gasterosteus aculeatus
29777,2008,2008-01-30,52.308807,0.38998112,,Gasterosteus aculeatus
29779,2008,2008-01-30,52.308807,0.38998112,,Esox lucius
29780,2008,2008-01-30,52.308807,0.38998112,,Anguilla anguilla
29783,2008,2008-01-30,52.317443,0.38802543,6.0,Esox lucius
29785,2008,2008-01-30,52.317443,0.38802543,5.0,Gasterosteus aculeatus
29787,2013,2013-03-04,52.317443,0.38802543,1.0,Pungitius pungitius
29788,2013,2013-03-04,52.317443,0.38802543,16.0,Gasterosteus aculeatus
29789,2013,2013-03-04,52.317443,0.38802543,3.0,Esox lucius
29793,2013,2013-03-04,52.317443,0.38802543,1.0,Gobio gobio
29794,2013,2013-03-04,52.317443,0.38802543,1.0,Anguilla anguilla
29797,2014,2014-02-28,52.317443,0.38802543,1.0,Anguilla anguilla
29799,2014,2014-02-28,52.317443,0.38802543,14.0,Gasterosteus aculeatus
29803,2014,2014-02-28,52.317443,0.38802543,2.0,Gobio gobio
29804,2014,2014-02-28,52.317443,0.38802543,3.0,Esox lucius
29807,2012,2012-06-06,52.370031,0.97322236,2.0,Gasterosteus aculeatus
29808,2015,2015-06-22,52.370031,0.97322236,9.0,Gasterosteus aculeatus
29809,2018,2018-06-28,52.370031,0.97322236,1.0,Gasterosteus aculeatus
29810,2009,2009-07-27,52.382074,0.94050918,,Gasterosteus aculeatus
29812,2009,2009-07-27,52.374636,0.95134384,,Gasterosteus aculeatus
29814,2009,2009-07-27,52.374636,0.95134384,,Esox lucius
29815,2012,2012-06-08,52.374267,0.95242129,2.0,Pungitius pungitius
29816,2012,2012-06-08,52.374267,0.95242129,4.0,Gasterosteus aculeatus
29820,2009,2009-09-21,52.767527,0.95066936,3.0,Salmo trutta
29821,2009,2009-09-21,52.767527,0.95066936,70.0,Perca fluviatilis
29822,2009,2009-09-21,52.767527,0.95066936,9.0,Esox lucius
29824,2009,2009-09-21,52.767527,0.95066936,8.0,Gobio gobio
29826,2009,2009-09-21,52.767527,0.95066936,21.0,Phoxinus phoxinus
29828,2009,2009-09-21,52.767527,0.95066936,2.0,Anguilla anguilla
29829,2009,2009-09-21,52.767527,0.95066936,1.0,Rutilus rutilus
29832,2009,2009-09-21,52.767527,0.95066936,1.0,Gasterosteus aculeatus
29833,2010,2010-10-08,52.767527,0.95066936,18.0,Perca fluviatilis
29834,2010,2010-10-08,52.767527,0.95066936,5.0,Esox lucius
29836,2010,2010-10-08,52.767527,0.95066936,32.0,Phoxinus phoxinus
29837,2010,2010-10-08,52.767527,0.95066936,19.0,Salmo trutta
29841,2010,2010-10-08,52.767527,0.95066936,4.0,Gobio gobio
29843,2012,2012-09-04,52.767527,0.95066936,4.0,Esox lucius
29845,2012,2012-09-04,52.767527,0.95066936,19.0,Phoxinus phoxinus
29847,2012,2012-09-04,52.767527,0.95066936,2.0,Salmo trutta
29848,2012,2012-09-04,52.767527,0.95066936,3.0,Gobio gobio
29851,2012,2012-09-04,52.767527,0.95066936,1.0,Anguilla anguilla
29852,2012,2012-09-04,52.767527,0.95066936,2.0,Perca fluviatilis
29854,2019,2019-07-05,52.767527,0.95066936,2.0,Esox lucius
29855,2019,2019-07-05,52.767527,0.95066936,235.0,Phoxinus phoxinus
29856,2019,2019-07-05,52.767527,0.95066936,11.0,Gobio gobio
29858,2019,2019-07-05,52.767527,0.95066936,6.0,Perca fluviatilis
29860,2019,2019-07-05,52.767527,0.95066936,10.0,Salmo trutta
29863,2019,2019-07-05,52.767527,0.95066936,2.0,Anguilla anguilla
29864,2019,2019-07-05,52.767527,0.95066936,1.0,Scardinius erythrophthalmus
29865,2009,2009-10-07,51.58675,-0.056502195,,Esox lucius
29866,2009,2009-10-07,51.58675,-0.056502195,,Perca fluviatilis
29867,2009,2009-10-07,51.58675,-0.056502195,,Rutilus rutilus
29869,2012,2012-05-31,52.364044,0.96453468,16.0,Gasterosteus aculeatus
29870,2015,2015-06-22,52.364044,0.96453468,,Gasterosteus aculeatus
29872,2013,2013-02-15,52.514439,0.65916863,3.0,Perca fluviatilis
29873,2013,2013-02-15,52.514439,0.65916863,8.0,Salmo trutta
29875,2013,2013-02-15,52.514439,0.65916863,3.0,Esox lucius
29876,2013,2013-02-15,52.514439,0.65916863,3.0,Pungitius pungitius
29877,2013,2013-02-15,52.514439,0.65916863,11.0,Gasterosteus aculeatus
29878,2012,2012-09-06,52.334276,0.84951772,,Phoxinus phoxinus
29880,2012,2012-09-06,52.334276,0.84951772,,Gasterosteus aculeatus
29883,2009,2009-12-09,52.620434,0.38418751,,Gobio gobio
29884,2009,2009-12-09,52.620434,0.38418751,,Perca fluviatilis
29885,2009,2009-12-09,52.620434,0.38418751,,Rutilus rutilus
29886,2009,2009-12-09,52.620434,0.38418751,,Scardinius erythrophthalmus
29888,2009,2009-12-09,52.620434,0.38418751,,Cyprinus carpio
29891,2010,2010-01-13,52.32475,-0.049928347,,Anguilla anguilla
29892,2010,2010-01-13,52.32475,-0.049928347,,Gobio gobio
29893,2010,2010-01-13,52.32475,-0.049928347,,Perca fluviatilis
29894,2010,2010-01-13,52.32475,-0.049928347,,Gasterosteus aculeatus
29895,2010,2010-01-13,52.32475,-0.049928347,,Scardinius erythrophthalmus
29896,2010,2010-01-13,52.32475,-0.049928347,,Alburnus alburnus
29898,2010,2010-01-13,52.32475,-0.049928347,,Rutilus rutilus
29900,2009,2009-10-07,51.561897,-0.045846829,,Esox lucius
29901,2009,2009-10-07,51.561897,-0.045846829,,Rutilus rutilus
29902,2009,2009-10-07,51.561897,-0.045846829,,Perca fluviatilis
29903,2009,2009-10-07,51.561897,-0.045846829,,Anguilla anguilla
29904,2010,2010-10-13,51.561897,-0.045846829,,Rutilus rutilus
29905,2010,2010-10-13,51.561897,-0.045846829,,Perca fluviatilis
29906,2009,2009-10-07,51.597497,-0.050094569,,Esox lucius
29907,2009,2009-10-07,51.597497,-0.050094569,,Tinca tinca
29908,2009,2009-10-07,51.597497,-0.050094569,,Anguilla anguilla
29909,2009,2009-10-07,51.597497,-0.050094569,,Perca fluviatilis
29910,2009,2009-10-07,51.597497,-0.050094569,,Rutilus rutilus
29912,2010,2010-10-12,51.597497,-0.050094569,,Rutilus rutilus
29913,2010,2010-10-12,51.597497,-0.050094569,,Perca fluviatilis
29914,2010,2010-10-12,51.597497,-0.050094569,,Esox lucius
29915,2010,2010-10-12,51.597497,-0.050094569,,Anguilla anguilla
29916,2010,2010-10-12,51.597497,-0.050094569,,Tinca tinca
29918,2010,2010-10-12,51.597497,-0.050094569,,Gobio gobio
29922,2009,2009-10-08,51.588075,-0.056185774,,Gobio gobio
29923,2009,2009-10-08,51.588075,-0.056185774,,Alburnus alburnus
29924,2009,2009-10-08,51.588075,-0.056185774,,Tinca tinca
29925,2009,2009-10-08,51.588075,-0.056185774,,Cyprinus carpio
29926,2009,2009-10-08,51.588075,-0.056185774,,Rutilus rutilus
29927,2009,2009-10-08,51.588075,-0.056185774,,Perca fluviatilis
29929,2010,2010-10-13,51.588075,-0.056185774,,Anguilla anguilla
29930,2010,2010-10-13,51.588075,-0.056185774,,Perca fluviatilis
29931,2010,2010-10-13,51.588075,-0.056185774,,Cyprinus carpio
29932,2010,2010-10-13,51.588075,-0.056185774,,Rutilus rutilus
29933,2007,2007-10-22,51.802604,-0.0040093327,1.0,Perca fluviatilis
29934,2007,2007-10-22,51.802604,-0.0040093327,1.0,Esox lucius
29936,2007,2007-10-22,51.802604,-0.0040093327,29.0,Salmo trutta
29937,2007,2007-10-22,51.802604,-0.0040093327,237.0,Phoxinus phoxinus
29942,2008,2008-09-09,51.80253,-0.0038820658,3.0,Perca fluviatilis
29944,2008,2008-09-09,51.80253,-0.0038820658,1.0,Esox lucius
29945,2008,2008-09-09,51.80253,-0.0038820658,25.0,Salmo trutta
29947,2008,2008-09-09,51.80253,-0.0038820658,,Phoxinus phoxinus
29950,2009,2009-10-09,51.80975,0.0072589865,3.0,Perca fluviatilis
29951,2009,2009-10-09,51.80975,0.0072589865,2.0,Esox lucius
29952,2009,2009-10-09,51.80975,0.0072589865,1.0,Rutilus rutilus
29953,2009,2009-10-09,51.80975,0.0072589865,20.0,Salmo trutta
29956,2009,2009-10-09,51.80975,0.0072589865,,Phoxinus phoxinus
29957,2010,2010-09-15,51.802475,-0.0037974861,7.0,Perca fluviatilis
29958,2010,2010-09-15,51.802475,-0.0037974861,1.0,Gobio gobio
29961,2010,2010-09-15,51.802475,-0.0037974861,11.0,Salmo trutta
29963,2010,2010-09-15,51.802475,-0.0037974861,,Phoxinus phoxinus
29965,2011,2011-09-15,51.802474,-0.003768499,10.0,Salmo trutta
29967,2011,2011-09-15,51.802474,-0.003768499,1.0,Esox lucius
29969,2011,2011-09-15,51.802474,-0.003768499,,Phoxinus phoxinus
29971,2012,2012-09-22,51.802475,-0.0037974861,53.0,Perca fluviatilis
29972,2012,2012-09-22,51.802475,-0.0037974861,5.0,Gobio gobio
29974,2012,2012-09-22,51.802475,-0.0037974861,1.0,Rutilus rutilus
29976,2012,2012-09-22,51.802475,-0.0037974861,28.0,Salmo trutta
29977,2012,2012-09-22,51.802475,-0.0037974861,,Gasterosteus aculeatus
29978,2012,2012-09-22,51.802475,-0.0037974861,,Phoxinus phoxinus
29983,2013,2013-09-18,51.802475,-0.0037974861,17.0,Perca fluviatilis
29984,2013,2013-09-18,51.802475,-0.0037974861,3.0,Gobio gobio
29985,2013,2013-09-18,51.802475,-0.0037974861,1.0,Esox lucius
29986,2013,2013-09-18,51.802475,-0.0037974861,1.0,Rutilus rutilus
29987,2013,2013-09-18,51.802475,-0.0037974861,24.0,Salmo trutta
29988,2013,2013-09-18,51.802475,-0.0037974861,,Phoxinus phoxinus
29992,2015,2015-09-17,51.802728,-0.0039023206,28.0,Salmo trutta
29993,2015,2015-09-17,51.802728,-0.0039023206,23.0,Perca fluviatilis
29995,2015,2015-09-17,51.802728,-0.0039023206,4.0,Gobio gobio
29996,2015,2015-09-17,51.802728,-0.0039023206,2.0,Rutilus rutilus
29999,2015,2015-09-17,51.802728,-0.0039023206,,Phoxinus phoxinus
30000,2017,2017-10-10,51.802475,-0.0037974861,5.0,Perca fluviatilis
30001,2017,2017-10-10,51.802475,-0.0037974861,2.0,Esox lucius
30002,2017,2017-10-10,51.802475,-0.0037974861,10.0,Salmo trutta
30004,2017,2017-10-10,51.802475,-0.0037974861,,Phoxinus phoxinus
30007,2019,2019-09-12,51.802475,-0.0037974861,21.0,Perca fluviatilis
30008,2019,2019-09-12,51.802475,-0.0037974861,3.0,Esox lucius
30009,2019,2019-09-12,51.802475,-0.0037974861,14.0,Gobio gobio
30011,2019,2019-09-12,51.802475,-0.0037974861,13.0,Salmo trutta
30012,2019,2019-09-12,51.802475,-0.0037974861,1.0,Rutilus rutilus
30013,2019,2019-09-12,51.802475,-0.0037974861,,Phoxinus phoxinus
30016,2021,2021-11-04,51.80286,-0.0037224425,97.0,Rutilus rutilus
30019,2021,2021-11-04,51.80286,-0.0037224425,155.0,Phoxinus phoxinus
30022,2021,2021-11-04,51.80286,-0.0037224425,22.0,Salmo trutta
30023,2021,2021-11-04,51.80286,-0.0037224425,44.0,Perca fluviatilis
30024,2021,2021-11-04,51.80286,-0.0037224425,7.0,Gobio gobio
30025,2021,2021-11-04,51.80286,-0.0037224425,,Gasterosteus aculeatus
30026,2023,2023-09-19,51.802853,-0.0038387889,22.0,Perca fluviatilis
30027,2023,2023-09-19,51.802853,-0.0038387889,63.0,Salmo trutta
30029,2023,2023-09-19,51.802853,-0.0038387889,59.0,Rutilus rutilus
30030,2023,2023-09-19,51.802853,-0.0038387889,9.0,Gobio gobio
30032,2023,2023-09-19,51.802853,-0.0038387889,,Phoxinus phoxinus
30035,2023,2023-09-19,51.802853,-0.0038387889,,Gasterosteus aculeatus
30036,2010,2010-02-18,52.902856,1.2251802,5.0,Gasterosteus aculeatus
30037,2010,2010-03-08,52.055339,0.31393508,,Gasterosteus aculeatus
30038,2010,2010-03-08,52.055339,0.31393508,,Salmo trutta
30039,2010,2010-03-17,52.824142,1.2074513,9.0,Perca fluviatilis
30041,2010,2010-03-17,52.824142,1.2074513,32.0,Salmo trutta
30042,2010,2010-03-17,52.824182,1.2059696,4.0,Gasterosteus aculeatus
30043,2010,2010-03-17,52.824182,1.2059696,13.0,Perca fluviatilis
30045,2010,2010-03-17,52.824182,1.2059696,34.0,Salmo trutta
30047,2010,2010-03-18,52.815247,1.2038272,1.0,Pungitius pungitius
30048,2010,2010-03-18,52.815247,1.2038272,4.0,Gasterosteus aculeatus
30050,2010,2010-03-18,52.815247,1.2038272,32.0,Salmo trutta
30052,2010,2010-03-18,52.824342,1.2000428,7.0,Gasterosteus aculeatus
30053,2010,2010-03-18,52.824342,1.2000428,3.0,Perca fluviatilis
30055,2010,2010-03-18,52.824342,1.2000428,9.0,Salmo trutta
30056,2010,2010-06-15,51.614753,0.52457284,,Rutilus rutilus
30058,2010,2010-06-15,51.614753,0.52457284,,Perca fluviatilis
30059,2010,2010-06-15,51.614753,0.52457284,,Gasterosteus aculeatus
30060,2010,2010-06-15,51.614753,0.52457284,,Platichthys flesus
30064,2010,2010-06-15,51.614753,0.52457284,,Anguilla anguilla
30065,2011,2011-08-24,51.614753,0.52457284,,Platichthys flesus
30068,2011,2011-08-24,51.614753,0.52457284,,Perca fluviatilis
30069,2011,2011-08-24,51.614753,0.52457284,,Anguilla anguilla
30070,2011,2011-08-24,51.614753,0.52457284,,Rutilus rutilus
30072,2011,2011-08-24,51.614753,0.52457284,,Carassius auratus
30073,2010,2010-08-18,52.824981,0.8759703,140.0,Phoxinus phoxinus
30076,2010,2010-08-18,52.824981,0.8759703,7.0,Esox lucius
30077,2010,2010-08-18,52.824981,0.8759703,1.0,Rutilus rutilus
30078,2010,2010-08-18,52.824981,0.8759703,2.0,Gobio gobio
30081,2010,2010-08-18,52.824981,0.8759703,2.0,Gasterosteus aculeatus
30082,2011,2011-09-05,52.824981,0.8759703,10.0,Salmo trutta
30083,2011,2011-09-05,52.824981,0.8759703,18.0,Rutilus rutilus
30084,2011,2011-09-05,52.824981,0.8759703,3.0,Gobio gobio
30086,2011,2011-09-05,52.824981,0.8759703,41.0,Phoxinus phoxinus
30087,2011,2011-09-05,52.824981,0.8759703,2.0,Esox lucius
30091,2011,2011-09-05,52.824981,0.8759703,3.0,Gasterosteus aculeatus
30092,2011,2011-09-05,52.824981,0.8759703,2.0,Anguilla anguilla
30093,2010,2010-08-18,52.825203,0.87387688,13.0,Rutilus rutilus
30094,2010,2010-08-18,52.825203,0.87387688,8.0,Gobio gobio
30096,2010,2010-08-18,52.825203,0.87387688,4.0,Phoxinus phoxinus
30099,2010,2010-08-18,52.825203,0.87387688,1.0,Gasterosteus aculeatus
30100,2010,2010-08-18,52.825203,0.87387688,1.0,Anguilla anguilla
30101,2011,2011-09-05,52.825203,0.87387688,2.0,Esox lucius
30102,2011,2011-09-05,52.825203,0.87387688,6.0,Phoxinus phoxinus
30105,2010,2010-09-07,52.742903,0.96838637,5.0,Salmo trutta
30106,2010,2010-09-07,52.742903,0.96838637,3.0,Esox lucius
30107,2010,2010-09-07,52.742903,0.96838637,6.0,Gobio gobio
30109,2010,2010-09-07,52.742903,0.96838637,25.0,Perca fluviatilis
30110,2010,2010-09-07,52.742903,0.96838637,43.0,Phoxinus phoxinus
30111,2010,2010-09-07,52.742903,0.96838637,70.0,Rutilus rutilus
30115,2011,2011-09-28,52.742903,0.96838637,6.0,Esox lucius
30117,2011,2011-09-28,52.742903,0.96838637,15.0,Gobio gobio
30118,2011,2011-09-28,52.742903,0.96838637,2.0,Salmo trutta
30119,2011,2011-09-28,52.742903,0.96838637,50.0,Rutilus rutilus
30120,2011,2011-09-28,52.742903,0.96838637,22.0,Phoxinus phoxinus
30121,2011,2011-09-28,52.742903,0.96838637,13.0,Perca fluviatilis
30123,2011,2011-09-28,52.742903,0.96838637,2.0,Anguilla anguilla
30124,2010,2010-10-14,52.09146,0.049747175,14.0,Salmo trutta
30126,2010,2010-10-14,52.09146,0.049747175,1.0,Perca fluviatilis
